obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt._Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID,P1_dur,P1_Fmax,T@P1_Fmax,Q@P1_Fmax,P1_PredF,P1_ΔF,P2_dur,P2_ramp,P2_int,P2_int_se,P2_slp,P2_slp_se,P2_R2,P2_dQdt,P3_dur,P3_Fmax,T@P3_Fmax,Q@P3_Fmax,P3_PredF,P3_ΔF,ID,Dur,DCo,InitSlope,Fo,F1,T@F1,T@HIR,F2,T@F2,DCmax,T@DCmax,PhiPS2_dc,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA
22,1743787721,4019.5,20250404 12:28:40,12:28:40,5,4865_mai_purple,stan,1743787713,8.28E-05,0.082787257,1.050315311,799.5540645,394.6601124,35.7174354,72.36105131,0.004348982,2.845196019,0.004345292,0.002716139,49.61548719,25.53206909,24.98595161,3.177015419,46.3844767,1.497288002,3.227993735,1.679727417,-3.650918049,40.99279082,3.051251921,90.00861189,0,0,1,0,48074,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9914516,252.8927424,0.842999829,0.16538967,2,0.5,0: Broadleaf,2,1743787713,799.5540645,800.0006774,16.54429677,16.51172903,800.5660645,16.48329677,499.9892258,90.40177419,0.099987381,25.25319677,24.98595161,999.9,0,0,10000.1571,0,173.4968065,-0.725125226,812.7246452,813.4317097,0.036541168,800.0006774,16.51172903,1.495991935,1.492688387,12.92726129,12.89347419,299.9914516,0.900011645,0.099988061,0,2.300280645,0,980.8625161,2812.322581,35.55606452,38.91916129,37.29406452,38.24374194,35.82232258,269.9967742,29.99774194,0,1743787721,0,2.302708,-0.464484596,0.037923076,980.82832,15,1743787740,12:28:59,1743787740,1743787737,24,0.28,-0.004,-1.012,0.061,800,17,0.39,0.1,-0.743374675,0.301435261,0.069093313,1,2.309823529,-0.108641706,0.189747642,-1,0.036226512,0.008334328,0.001195876,1,2,2,2-Feb,3.13533,2.76031,0.149322,0.147861,0.0821667,0.0811431,27296.7,27310.4,29810.2,29604.3,36195.8,36053.6,41995,42074.6,1.9489,1.9206,0.0789464,0,23.6912,999.9,38.9,28.1,16.4251,62.285,29.2548,1,-0.138277,-0.196863,20.4123,5.22762,12.0107,4.99275,3.28973,9999,9999,9999,999.9,1.86708,1.86628,1.86569,1.86567,1.86747,1.86997,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-1.012,0.061,0.376024065,-0.002150082,2.08E-07,-1.53E-10,-0.04269076,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.4,1.4,1.72974,2.25464,1.39648,2.35596,1.49536,2.62573,32.377,15.3841,18,481.92,454.656,24.3394,25.8012,30.0001,25.6911,25.6218,34.6345,-30,-30,24.3516,800,0,101.948,101.16,NA
23,1743787818,4117,20250404 12:30:18,12:30:18,5,4865_mai_purple,stan,1743787810,8.64E-05,0.086361019,1.321015237,999.4486667,510.3281603,46.18271857,90.44622674,0.004537973,2.845250585,0.004533956,0.002834083,49.61739595,25.51124993,24.97838667,3.175582668,46.41004108,1.496342489,3.224178334,1.679240178,-3.808520952,39.10553824,2.910318711,87.82473195,0,0,1,0,48087,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9992667,252.8996498,0.843000893,0.165391724,2,0.5,0: Broadleaf,2,1743787810,999.4486667,1000.0116,16.53488,16.50090667,1000.635667,16.47588,499.9983333,90.39613,0.099990267,25.23332333,24.97838667,999.9,0,0,10001.116,0,186.9726333,-0.8173706,1015.996333,1016.788333,0.036247693,1000.0116,16.50090667,1.494894667,1.491618333,12.91605333,12.88252667,299.9992667,0.899973233,0.10002675,0,2.37668,0,982.0788333,2812.361,36.0558,40.23723333,37.8561,40.00386667,36.47896667,269.9916667,30.009,0,1743787818,0,2.350524,-0.766207683,-0.614307677,982.1398,15,1743787841,12:30:40,1743787841,1743787835,25,0.257,-0.002,-1.187,0.059,1000,17,0.35,0.17,-0.81068678,0.110596411,0.128427882,1,2.378632353,-0.677514129,0.238928121,-1,0.035996732,0.006066905,0.000917177,1,2,2,2-Feb,3.13529,2.76028,0.172761,0.17111,0.0821442,0.081107,26544.3,26565.4,29809.4,29603.9,36196.3,36055.4,41994,42074.5,1.9489,1.92125,0.0800341,0,23.663,999.9,38.8,28.1,16.3834,62.055,29.2829,1,-0.138163,-0.374289,20.412,5.22687,12.0101,4.99265,3.28995,9999,9999,9999,999.9,1.86707,1.86626,1.86567,1.86569,1.86747,1.86999,1.86859,1.8701,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-1.187,0.059,0.655698337,-0.002150082,2.08E-07,-1.53E-10,-0.046298161,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.3,1.4,2.06787,2.2522,1.39648,2.35474,1.49536,2.58057,32.3991,15.3666,18,481.921,455.058,24.5513,25.8034,30.0001,25.6911,25.6218,41.3995,-30,-30,24.5609,1000,0,101.946,101.159,NA
24,1743787911,4210,20250404 12:31:51,12:31:51,5,4865_mai_purple,stan,1743787903,7.22E-05,0.072195475,1.599215922,1199.314,497.2766476,44.99973431,108.5287468,0.003786717,2.84485394,0.003783919,0.0023652,49.6108944,25.57236254,25.01248667,3.182045451,46.36994559,1.500159014,3.23519684,1.681886437,-3.183820441,42.66393527,3.177046393,92.26805563,0,0,1,0,48076,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9618,252.8679074,0.843000367,0.165390708,2,0.5,0: Broadleaf,2,1743787903,1199.314,1199.988333,16.57774333,16.54934333,1200.722,16.51674333,499.9904,90.39235667,0.099997097,25.29066,25.01248667,999.9,0,0,9999.102,0,186.9624,-0.9022297,1219.3,1220.183,0.027650767,1199.988333,16.54934333,1.498433667,1.495935333,12.95219667,12.92667333,299.9618,0.8999908,0.1000092,0,2.3203,0,983.3772,2812.025333,36.4727,40.906,38.3163,41.10183333,36.9559,269.9633333,30,0,1743787911,0,2.327311538,-0.531989743,-0.501982903,983.3755,15,1743787932,12:32:12,1743787932,1743787927,26,0.227,0.001,-1.408,0.061,1200,17,0.47,0.2,-0.930845537,0.448637624,0.092067804,1,2.342688235,-0.547272732,0.182421864,-1,0.027520898,0.000973185,0.000677971,1,2,2,2-Feb,3.13541,2.76035,0.19393,0.192097,0.0822933,0.0812877,25864.8,25893,29808.5,29603.7,36189.3,36048.3,41992.4,42074.2,1.9491,1.92148,0.0825375,0,23.6735,999.9,38.8,28.1,16.3823,62.1751,29.1907,1,-0.137581,-0.194997,20.4124,5.22732,12.0105,4.99255,3.2899,9999,9999,9999,999.9,1.86707,1.86623,1.86566,1.86568,1.86745,1.86996,1.86859,1.8701,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-1.408,0.061,0.911900792,-0.002150082,2.08E-07,-1.53E-10,-0.047810061,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.3,2.3938,2.23389,1.39648,2.35474,1.49536,2.65869,32.4212,15.3666,18,482.061,455.215,24.4918,25.8077,30.0002,25.6932,25.6239,47.9086,-30,-30,24.4641,1200,0,101.942,101.158,NA
25,1743788004,4303,20250404 12:33:24,12:33:24,5,4865_mai_purple,stan,1743787996,6.14E-05,0.061432564,2.245783976,1499.098387,358.3270891,32.42604317,135.6577007,0.003231612,2.844514872,0.003229574,0.002018667,49.61559913,25.58478268,25.01290323,3.18212447,46.50455455,1.505362741,3.23702217,1.676761729,-2.709176075,44.04905737,3.280746414,94.23622684,0,0,1,0,48110,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9948387,252.8953655,0.842999055,0.165388176,2,0.5,0: Broadleaf,2,1743787996,1499.098387,1500.033548,16.63515484,16.61099032,1500.728387,16.57315484,499.9944839,90.39285806,0.100002106,25.30014194,25.01290323,999.9,0,0,9996.968387,0,185.8184839,-1.441382258,1523.944516,1525.372258,0.024080645,1500.033548,16.61099032,1.503690323,1.501513871,13.00575161,12.98359677,299.9948387,0.900033,0.099967,0,2.252112903,0,986.2860323,2812.376129,36.881,41.37287097,38.73780645,41.84248387,37.37293548,270.0045161,29.99,0,1743788004,0,2.253252,0.137261526,0.39946154,986.3078,15,1743788024,12:33:43,1743788024,1743788020,27,0.509,0.001,-1.63,0.062,1500,17,0.75,0.09,-1.463717805,0.406821324,0.103563235,1,2.27085,0.029184106,0.171813603,-1,0.024737471,-0.010987118,0.00151419,1,2,2,2-Feb,3.1354,2.76033,0.22243,0.220391,0.0825001,0.0815058,24950.4,24985.7,29807.9,29602.2,36180.7,36038.2,41991.4,42071.9,1.9489,1.9218,0.079751,0,23.7074,999.9,38.9,28.2,16.5209,62.0851,29.0745,1,-0.135676,0.0308497,20.4123,5.22762,12.0101,4.99295,3.28982,9999,9999,9999,999.9,1.86707,1.86622,1.86565,1.86569,1.8674,1.86997,1.86859,1.87007,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-1.63,0.062,1.140708334,-0.002150082,2.08E-07,-1.53E-10,-0.046827296,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.3,2.86133,2.20947,1.39648,2.35229,1.49536,2.63794,32.4433,15.3491,18,482.065,455.552,24.2148,25.8273,30.0003,25.7084,25.6405,57.2445,-30,-30,24.2101,1500,0,101.94,101.153,NA
27,1743789065,5363.6,20250404 12:51:04,12:51:04,5,179_mai_purple,stan,1743789057,0.000117947,0.117947004,0.90219283,399.6329,159.9411113,14.4797567,36.17948576,0.006249156,2.845779778,0.006241543,0.003901648,49.62035927,25.66111039,25.00453333,3.180537073,46.52073392,1.514106935,3.254692708,1.666430139,-5.20146288,59.39873738,4.423866264,108.2415,0,0,1,0,47978,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0224,252.9187042,0.842999403,0.165388849,2,0.5,0: Broadleaf,2,1743789057,399.6329,400.0126333,16.72458667,16.67819667,400.1279,16.65658667,499.9973667,90.43181333,0.099986627,25.39169333,25.00453333,999.9,0,0,10000.413,0,185.5131333,-0.533768767,406.2737,406.7973,0.046205707,400.0126333,16.67819667,1.512419,1.508240667,13.09429,13.05195,300.0224,0.900021067,0.099979127,0,2.33264,0,710.4452667,2812.622667,36.4872,39.56226667,38.24766667,39.4789,36.5164,270.0266667,29.99633333,0,1743789065,0,2.31666,0.389576933,0.713923069,710.45276,15,1743789081,12:51:21,1743789081,1743789081,29,0.155,0.001,-0.495,0.068,400,17,0.44,0.14,-0.526016275,-0.101598225,0.019052213,1,2.304864706,0.685585946,0.161959777,-1,0.04673013,-0.011025778,0.001244581,1,2,2,2-Feb,3.1353,2.76025,0.0911315,0.0902443,0.0828038,0.0817461,29159.2,29151.9,29806.4,29600.2,36164.2,36025.5,41988.9,42071,1.94825,1.91777,0.0831038,0,23.6436,999.9,38.7,28.4,16.6221,62.3045,29.1106,1,-0.133458,-0.327383,20.41,5.22388,12.0102,4.9933,3.28982,9999,9999,9999,999.9,1.86708,1.86629,1.86566,1.86569,1.86743,1.86998,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.495,0.068,0.187904304,-0.002150082,2.08E-07,-1.53E-10,-0.041943086,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,15.5,15.6,0.999756,2.26318,1.39648,2.35596,1.49536,2.58057,32.5318,15.2003,18,482.027,453.402,24.5862,25.8621,30,25.7515,25.6817,20.0179,-30,-30,24.6118,400,0,101.934,101.149,NA
28,1743789151,5450.1,20250404 12:52:31,12:52:31,5,179_mai_purple,stan,1743789143,0.000119642,0.119642352,0.369521869,299.8281935,199.1104135,18.02682778,27.14549738,0.0063511,2.845677283,0.006343236,0.003965228,49.61679788,25.61671408,24.98468387,3.176775277,46.61923251,1.513354249,3.246201552,1.663421028,-5.276227742,55.70095139,4.147282803,104.1888043,0,0,1,0,48066,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9966774,252.8973791,0.8430006,0.165391158,2,0.5,0: Broadleaf,2,1743789143,299.8281935,299.9903548,16.71534194,16.66828387,300.2921935,16.64634194,499.9886452,90.43684516,0.099995487,25.34775484,24.98468387,999.9,0,0,9999.228387,0,187.3542581,0.013398205,305.1036452,305.0754516,0.046855429,299.9903548,16.66828387,1.511664839,1.507427097,13.08665806,13.0437,299.9966774,0.89997671,0.100023371,0,2.308948387,0,707.6528065,2812.339355,35.39493548,38.2336129,37.07232258,37.6086129,35.57029032,269.9893548,30.00548387,0,1743789151,0,2.304464,-0.228692294,-5.816461548,707.57056,15,1743789167,12:52:47,1743789166,1743789167,30,-0.175,0,-0.464,0.069,300,17,0.26,0.12,0.035810089,-0.39772872,0.045558704,1,2.315364706,-0.290716574,0.178042344,-1,0.046593183,-0.003315984,0.001515832,1,2,2,2-Feb,3.13538,2.76027,0.0725736,0.0718508,0.0827703,0.081714,29754,29741.9,29806,29600.9,36164.7,36027.7,41988.4,42072.5,1.94845,1.91735,0.0804365,0,23.6576,999.9,38.7,28.4,16.6206,62.3045,29.1386,1,-0.134469,-0.346776,20.4119,5.22882,12.0105,4.99195,3.28998,9999,9999,9999,999.9,1.86707,1.86629,1.86569,1.86567,1.86744,1.86997,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.464,0.069,0.342562784,-0.002150082,2.08E-07,-1.53E-10,-0.040854061,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,0.799561,2.27661,1.39648,2.35352,1.49536,2.48901,32.5318,15.1915,18,482.077,453.07,24.5914,25.8534,30,25.7429,25.6731,16.0062,-30,-30,24.5964,300,0,101.933,101.152,NA
29,1743789239,5538.1,20250404 12:53:59,12:53:59,5,179_mai_purple,stan,1743789231,0.000124681,0.124680604,0.015471343,199.9659032,190.3238031,17.23193597,18.10493267,0.006612022,2.845636375,0.006603499,0.004127951,49.61778517,25.59075148,24.99352903,3.178451099,46.68454089,1.513256255,3.241450438,1.665194843,-5.49841462,50.56474245,3.764614987,98.44872799,0,0,1,0,48048,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0021613,252.9020436,0.843000739,0.165391426,2,0.5,0: Broadleaf,2,1743789231,199.9659032,199.9820645,16.71365806,16.66461935,200.3619032,16.64065806,499.9998387,90.44010645,0.099992519,25.32312581,24.99352903,999.9,0,0,9998.617097,0,187.6135484,0.123891923,203.5065484,203.3711935,0.045109665,199.9820645,16.66461935,1.511229677,1.50715,13.08225161,13.04089032,300.0021613,0.899967226,0.100032765,0,2.330735484,0,702.7840323,2812.382258,35.903,39.85451613,37.72764516,39.33641935,36.286,269.9929032,30.00741935,0,1743789239,0,2.318276923,-0.090748722,-3.245470076,702.7926154,15,1743789255,12:54:15,1743789253,1743789255,31,-0.14,0.004,-0.396,0.073,200,17,0.29,0.07,0.145762578,-0.362154174,0.052816652,1,2.312705882,0.191773874,0.20070534,-1,0.045021013,-0.000355073,0.000804945,1,2,2,2-Feb,3.13534,2.76029,0.0513287,0.050784,0.0827612,0.0817086,30435,30416.6,29805.3,29600.5,36163.8,36027.4,41987.3,42072.3,1.948,1.91702,0.080768,0,23.6651,999.9,38.7,28.4,16.6206,62.2645,29.3109,1,-0.135023,-0.34863,20.412,5.22837,12.0104,4.9929,3.2899,9999,9999,9999,999.9,1.86708,1.86627,1.86569,1.86567,1.86747,1.86996,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.396,0.073,0.167698888,-0.002150082,2.08E-07,-1.53E-10,-0.040500427,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,0.5896,2.27295,1.39648,2.35474,1.49536,2.64282,32.5318,15.1915,18,481.729,452.799,24.6582,25.844,30,25.7342,25.6645,11.7945,-30,-30,24.6591,200,0,101.93,101.151,NA
30,1743789327,5625.6,20250404 12:55:26,12:55:26,5,179_mai_purple,stan,1743789319,0.000120338,0.120337871,-0.292234869,100.0967333,169.4490795,15.34296055,9.063373107,0.006374651,2.846055797,0.00636673,0.003979917,49.61521739,25.61132797,25.00002,3.179681381,46.61056738,1.51260893,3.245206001,1.667072452,-5.306900109,52.56378531,3.91338095,100.7854835,0,0,1,0,48045,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9887667,252.8905693,0.84300013,0.165390251,2,0.5,0: Broadleaf,2,1743789319,100.0967333,99.98466,16.70539333,16.65806333,100.4087333,16.63539333,500.0109,90.44614,0.100002763,25.34259667,25.00002,999.9,0,0,10000.52067,0,186.9091333,0.237529233,101.9252667,101.6784333,0.05070229,99.98466,16.65806333,1.511243667,1.506657333,13.08239333,13.03588667,299.9887667,0.8999912,0.100008573,0,2.27591,0,699.9374333,2812.279667,36.3393,40.64976667,38.19963333,40.5394,36.77686667,269.987,30,0,1743789327,0,2.277115385,0.231364103,-1.681025627,699.93,15,1743789345,12:55:45,1743789345,1743789343,32,-0.126,-0.002,-0.312,0.07,100,17,0.29,0.18,0.272758634,-0.463336181,0.058245188,1,2.247329412,0.322068752,0.217253187,-1,0.050333817,0.007802858,0.001131352,1,2,2,2-Feb,3.13533,2.76025,0.0268789,0.0265416,0.0827477,0.0816898,31221.4,31193.6,29807.2,29600.5,36166.3,36027.6,41990.2,42072.2,1.94805,1.91717,0.080727,0,23.6675,999.9,38.7,28.4,16.6193,62.2946,29.2548,1,-0.135589,-0.313197,20.4115,5.22852,12.0099,4.9929,3.28998,9999,9999,9999,999.9,1.86707,1.86627,1.86567,1.86567,1.8674,1.86998,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.312,0.07,0.027479066,-0.002150082,2.08E-07,-1.53E-10,-0.036141104,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,0.371094,2.30713,1.39648,2.35596,1.49536,2.64648,32.5318,15.174,18,481.706,452.84,24.6463,25.836,30.0001,25.7277,25.6581,7.42392,-30,-30,24.6452,100,0,101.937,101.151,NA
31,1743789413,5711.6,20250404 12:56:52,12:56:52,5,179_mai_purple,stan,1743789405,0.000123343,0.123342775,-0.408500654,50.15334333,147.3302067,13.34112762,4.541513711,0.00653249,2.845804551,0.006524171,0.004078353,49.61807323,25.62737711,25.00165,3.179990393,46.55767542,1.512404054,3.248452678,1.667586339,-5.439416386,54.88912924,4.087243295,103.1550294,0,0,1,0,48020,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0102,252.9082806,0.84299894,0.165387954,2,0.5,0: Broadleaf,2,1743789405,50.15334333,49.99241667,16.70194667,16.65343333,50.43834333,16.62994667,499.9974333,90.45256667,0.09999493,25.35941333,25.00165,999.9,0,0,9998.270333,0,187.8841667,0.239572167,51.08516,50.83906,0.047390553,49.99241667,16.65343333,1.510631667,1.506344667,13.07621333,13.03272667,300.0102,0.900025167,0.099974447,0,2.351486667,0,698.0983667,2812.512667,36.7269,41.156,38.5977,41.3477,37.18706667,270.016,29.99,0,1743789413,0,2.338228,0.600953838,-2.234615368,698.0872,15,1743789429,12:57:08,1743789427,1743789429,33,-0.079,0.001,-0.285,0.072,50,17,0.49,0.23,0.270887634,-0.499614627,0.059451354,1,2.336076471,0.402093203,0.185217796,-1,0.0474993,-0.001137721,0.00070098,1,2,2,2-Feb,3.13533,2.76026,0.0136238,0.0133878,0.0827374,0.081683,31646.1,31615.3,29806.6,29600.6,36165.3,36027.6,41988.8,42072.1,1.94802,1.91715,0.0817776,0,23.6635,999.9,38.6,28.4,16.5752,62.3346,29.1667,1,-0.135871,-0.311038,20.4118,5.22897,12.0105,4.99315,3.28993,9999,9999,9999,999.9,1.86707,1.86626,1.86566,1.86564,1.86743,1.86997,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.285,0.072,-0.098413668,-0.002150082,2.08E-07,-1.53E-10,-0.038559426,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.1,1.2,0.262451,2.34375,1.39648,2.35352,1.49536,2.5769,32.5318,15.1565,18,481.636,452.772,24.6216,25.8317,30.0002,25.7213,25.6517,5.26407,-30,-30,24.621,50,0,101.934,101.151,NA
32,1743789509,5808.1,20250404 12:58:29,12:58:29,5,179_mai_purple,stan,1743789501,0.000126064,0.126064464,1.291714357,399.4741333,82.03297164,7.428315018,36.17350005,0.006671038,2.846080041,0.006662363,0.004164756,49.61734608,25.65513863,25.01475667,3.182476079,46.51169403,1.513474696,3.25396597,1.669001384,-5.559442878,57.25994328,4.264263006,105.5821095,0,0,1,0,48105,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9985333,252.8990686,0.843001017,0.165391962,2,0.5,0: Broadleaf,2,1743789501,399.4741333,400.0109667,16.71372667,16.66414333,399.9071333,16.64372667,499.9964667,90.45279333,0.100003537,25.38793667,25.01475667,999.9,0,0,9999.933667,0,187.8889667,-1.117921333,405.6744,406.7897667,0.051941747,400.0109667,16.66414333,1.512017,1.507318,13.09022667,13.04260667,299.9985333,0.899964967,0.100035027,0,2.227813333,0,696.9414333,2812.345,37.1374,41.5788,39.03306667,41.9832,37.5914,269.9883333,30.01,0,1743789509,0,2.231607692,0.505490602,-2.950119665,696.9295769,15,1743789527,12:58:46,1743789525,1743789527,34,0.582,-0.002,-0.433,0.07,400,17,0.31,0.22,-1.15207725,0.369941651,0.065199286,1,2.235311765,-0.180971729,0.218653447,-1,0.051776983,-0.000605134,0.001153709,1,2,2,2-Feb,3.13542,2.7603,0.0911195,0.0902824,0.0827739,0.0817214,29159,29151.8,29805.6,29601.1,36164.1,36028.1,41987.5,42072.9,1.94848,1.91777,0.0822172,0,23.6635,999.9,38.6,28.4,16.575,62.3246,29.3269,1,-0.136296,-0.197791,20.412,5.22837,12.0101,4.9931,3.28982,9999,9999,9999,999.9,1.86707,1.86628,1.86566,1.86566,1.8674,1.86997,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.433,0.07,-0.177706485,-0.002150082,2.08E-07,-1.53E-10,-0.037237217,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.4,1.3,0.999756,2.26562,1.39648,2.35474,1.49536,2.64771,32.5539,15.1565,18,481.876,453.122,24.5657,25.8267,30,25.717,25.6474,20.0218,-30,-30,24.5552,400,0,101.931,101.153,NA
